customer_code,first_name,last_name,email,phone,date_of_birth,gender,acquisition_date,customer_status
C03929,Emily,White,emily.white824@email.com,+1-422-239-4839,1967-06-07,Female,2024-10-08,Active
C03930,David,Anderson,david.anderson939@email.com,+1-747-886-2236,1984-06-02,Female,2024-03-15,Active
C03931,Evelyn,Anderson,evelyn.anderson752@email.com,+1-494-957-5015,1958-06-09,Male,2023-10-04,Active
C03932,Mason,Martin,mason.martin303@email.com,+1-975-461-4208,1964-06-07,Other,2023-02-07,Active
C03933,Sophia,Robinson,sophia.robinson83@email.com,+1-886-562-9174,1963-06-08,Female,2023-10-20,Active
C03934,Jackson,Hernandez,jackson.hernandez60@email.com,+1-552-281-8715,2004-05-28,Female,2023-03-09,Active
C03935,Isabella,Smith,isabella.smith803@email.com,+1-789-263-2417,1988-06-01,Other,2023-01-14,Active
C03936,Ella,Moore,ella.moore57@email.com,+1-616-778-2215,1999-05-30,Male,2023-04-02,Active
C03937,Isabella,Davis,isabella.davis71@email.com,+1-891-216-7402,1973-06-05,Other,2023-08-30,Active
C03938,Avery,Smith,avery.smith396@email.com,+1-844-945-8828,1995-05-31,Female,2023-03-25,Active
C03939,Michael,Davis,michael.davis139@email.com,+1-354-303-8967,1986-06-02,Other,2024-08-27,Active
C03940,John,Jones,john.jones74@email.com,+1-341-487-9467,1976-06-04,Other,2024-03-15,Active
C03941,Daniel,Wilson,daniel.wilson226@email.com,+1-709-185-2361,1970-06-06,Male,2024-03-14,Active
C03942,Alexander,Miller,alexander.miller23@email.com,+1-241-129-5011,1959-06-09,Female,2023-09-24,Active
C03943,Lucas,Jackson,lucas.jackson771@email.com,+1-750-678-3433,1964-06-07,Other,2024-04-26,Active
C03944,Ava,Miller,ava.miller147@email.com,+1-465-547-6645,1968-06-06,Other,2023-04-28,Active
C03945,Scarlett,Ramirez,scarlett.ramirez390@email.com,+1-589-727-4419,1960-06-08,Female,2024-08-24,Active
C03946,Grace,Thompson,grace.thompson265@email.com,+1-305-602-4304,1982-06-03,Female,2023-02-01,Active
C03947,Michael,Jackson,michael.jackson74@email.com,+1-549-315-9581,2002-05-29,Male,2024-08-11,Active
C03948,Sophia,Harris,sophia.harris282@email.com,+1-883-991-1496,1998-05-30,Female,2023-11-30,Active
C03949,Jackson,Gonzalez,jackson.gonzalez300@email.com,+1-388-541-8292,2004-05-28,Female,2024-05-20,Active
C03950,William,Thomas,william.thomas188@email.com,+1-486-423-6659,1977-06-04,Male,2024-05-20,Active
C03951,Daniel,Perez,daniel.perez402@email.com,+1-521-869-7322,1982-06-03,Female,2023-04-13,Active
C03952,Harper,Taylor,harper.taylor452@email.com,+1-723-400-7977,1991-06-01,Male,2024-07-21,Active
C03953,Chloe,Martinez,chloe.martinez726@email.com,+1-576-950-2971,1982-06-03,Female,2024-12-09,Active
C03954,Isabella,Hernandez,isabella.hernandez6@email.com,+1-623-692-3123,1988-06-01,Female,2023-05-30,Active
C03955,Elizabeth,Moore,elizabeth.moore952@email.com,+1-541-979-2799,2005-05-28,Other,2024-08-07,Active
C03956,Sofia,Harris,sofia.harris130@email.com,+1-968-558-7846,1997-05-30,Female,2023-01-03,Active
C03957,Victoria,Davis,victoria.davis758@email.com,+1-527-819-1356,1971-06-06,Female,2023-04-13,Active
C03958,Benjamin,Rodriguez,benjamin.rodriguez702@email.com,+1-475-987-3268,1972-06-05,Male,2024-10-18,Active
C03959,Mason,Martinez,mason.martinez448@email.com,+1-872-480-1071,1958-06-09,Male,2024-06-24,Active
C03960,Charlotte,Martinez,charlotte.martinez915@email.com,+1-705-572-1102,1977-06-04,Female,2024-03-13,Active
C03961,Chloe,Anderson,chloe.anderson879@email.com,+1-340-482-2904,1964-06-07,Female,2023-07-18,Active
C03962,Noah,Anderson,noah.anderson25@email.com,+1-408-335-9678,1990-06-01,Male,2024-08-16,Active
C03963,Avery,Moore,avery.moore697@email.com,+1-347-892-4981,1967-06-07,Female,2024-06-17,Active
C03964,William,Thompson,william.thompson58@email.com,+1-781-815-5419,1963-06-08,Male,2024-02-11,Active
C03965,Matthew,Thomas,matthew.thomas410@email.com,+1-984-847-8295,1996-05-30,Female,2024-12-19,Active
C03966,Sofia,Lee,sofia.lee225@email.com,+1-887-243-9523,2008-05-27,Male,2023-10-22,Active
C03967,Mason,Williams,mason.williams142@email.com,+1-355-127-1802,1990-06-01,Other,2023-02-08,Active
C03968,Scarlett,Robinson,scarlett.robinson275@email.com,+1-329-497-5147,1995-05-31,Male,2023-06-24,Active
C03969,Benjamin,Wilson,benjamin.wilson870@email.com,+1-662-791-7242,1998-05-30,Other,2024-12-08,Active
C03970,Grace,Martin,grace.martin416@email.com,+1-710-841-2405,1984-06-02,Male,2023-01-17,Active
C03971,Emma,Ramirez,emma.ramirez344@email.com,+1-855-793-5148,1951-06-11,Female,2023-04-20,Active
C03972,Jackson,Lewis,jackson.lewis938@email.com,+1-813-236-1393,1982-06-03,Female,2023-06-05,Active
C03973,Henry,Jackson,henry.jackson733@email.com,+1-253-216-4076,1969-06-06,Female,2024-08-04,Active
C03974,Daniel,Harris,daniel.harris888@email.com,+1-295-677-4525,1956-06-09,Male,2023-12-14,Active
C03975,Emma,Williams,emma.williams111@email.com,+1-539-398-7414,1986-06-02,Female,2024-09-10,Active
C03976,Samuel,Thompson,samuel.thompson708@email.com,+1-925-757-1983,1995-05-31,Male,2023-06-27,Active
C03977,Samuel,White,samuel.white522@email.com,+1-790-754-1585,1968-06-06,Female,2024-03-14,Active
C03978,Ava,Johnson,ava.johnson289@email.com,+1-262-378-4964,1983-06-03,Female,2024-10-27,Active
C03979,Elizabeth,Lewis,elizabeth.lewis522@email.com,+1-548-177-4499,1975-06-05,Male,2024-01-28,Active
C03980,Sophia,Rodriguez,sophia.rodriguez528@email.com,+1-861-322-8820,1988-06-01,Female,2024-02-18,Active
C03981,Emily,Taylor,emily.taylor52@email.com,+1-401-143-1196,1975-06-05,Female,2024-09-17,Active
C03982,Abigail,Gonzalez,abigail.gonzalez289@email.com,+1-658-212-8979,1992-05-31,Other,2023-09-27,Active
C03983,Olivia,Williams,olivia.williams986@email.com,+1-822-138-3535,2002-05-29,Other,2023-09-15,Active
C03984,Matthew,Lewis,matthew.lewis621@email.com,+1-739-810-4345,2002-05-29,Other,2023-08-24,Active
C03985,Jackson,Williams,jackson.williams110@email.com,+1-574-628-7377,1981-06-03,Other,2023-10-24,Active
C03986,Mason,Williams,mason.williams583@email.com,+1-784-581-7314,1971-06-06,Female,2023-10-09,Active
C03987,Samuel,Miller,samuel.miller680@email.com,+1-403-263-7780,1953-06-10,Female,2024-10-25,Active
C03988,Olivia,White,olivia.white329@email.com,+1-228-440-9786,1996-05-30,Female,2024-06-02,Active
C03989,Harper,Lopez,harper.lopez660@email.com,+1-752-168-6697,1980-06-03,Female,2023-10-26,Active
C03990,William,Moore,william.moore379@email.com,+1-452-473-4922,1967-06-07,Other,2024-04-22,Active
C03991,John,Harris,john.harris780@email.com,+1-721-267-5625,1983-06-03,Female,2024-07-21,Active
C03992,William,Brown,william.brown480@email.com,+1-995-817-8896,2006-05-28,Other,2024-01-23,Active
C03993,Ava,Perez,ava.perez339@email.com,+1-752-933-5385,1973-06-05,Female,2023-10-23,Active
C03994,Joseph,Martin,joseph.martin890@email.com,+1-413-104-4316,1958-06-09,Male,2024-12-25,Active
C03995,Scarlett,Hernandez,scarlett.hernandez210@email.com,+1-361-945-8569,1960-06-08,Female,2024-07-01,Active
C03996,Elizabeth,Wilson,elizabeth.wilson607@email.com,+1-773-930-4636,2004-05-28,Female,2024-04-14,Active
C03997,Daniel,Sanchez,daniel.sanchez757@email.com,+1-927-162-3696,1953-06-10,Male,2024-02-08,Active
C03998,Samuel,Lopez,samuel.lopez967@email.com,+1-507-536-2744,1957-06-09,Male,2024-05-01,Active
C03999,Grace,Anderson,grace.anderson838@email.com,+1-395-107-9768,2000-05-29,Female,2023-06-03,Active
C04000,Emma,Lee,emma.lee468@email.com,+1-983-948-4666,1954-06-10,Other,2023-06-12,Active
C04001,Mia,Thomas,mia.thomas813@email.com,+1-686-580-8469,1952-06-10,Male,2024-09-04,Active
C04002,Scarlett,Martinez,scarlett.martinez144@email.com,+1-526-231-8876,1984-06-02,Other,2023-03-04,Active
C04003,Charlotte,Smith,charlotte.smith799@email.com,+1-817-162-1141,1999-05-30,Male,2023-10-05,Active
C04004,Ava,Johnson,ava.johnson848@email.com,+1-344-833-5565,1990-06-01,Male,2024-08-09,Active
C04005,Evelyn,Thomas,evelyn.thomas222@email.com,+1-894-153-6714,1954-06-10,Female,2023-02-26,Active
C04006,Avery,Thomas,avery.thomas97@email.com,+1-975-733-7999,1971-06-06,Other,2024-08-30,Active
C04007,John,Lee,john.lee487@email.com,+1-310-485-6976,1981-06-03,Other,2023-01-05,Active
C04008,Emily,Harris,emily.harris409@email.com,+1-612-888-8458,2006-05-28,Female,2023-11-11,Active
C04009,Victoria,Martin,victoria.martin741@email.com,+1-897-486-9585,1990-06-01,Male,2024-05-05,Active
C04010,Henry,Smith,henry.smith18@email.com,+1-829-830-7007,1956-06-09,Male,2024-07-29,Active
C04011,Evelyn,Jones,evelyn.jones691@email.com,+1-588-798-6972,1969-06-06,Female,2024-06-14,Active
C04012,Charlotte,Thompson,charlotte.thompson187@email.com,+1-330-957-2445,1960-06-08,Male,2023-05-18,Active
C04013,Harper,Davis,harper.davis639@email.com,+1-920-113-8514,1964-06-07,Female,2024-12-10,Active
C04014,Evelyn,Thomas,evelyn.thomas688@email.com,+1-449-531-1820,1977-06-04,Female,2024-09-06,Active
C04015,John,Brown,john.brown85@email.com,+1-536-138-2575,1983-06-03,Male,2024-11-17,Active
C04016,William,Wilson,william.wilson10@email.com,+1-231-616-1535,1986-06-02,Female,2024-08-16,Active
C04017,Sebastian,Jackson,sebastian.jackson735@email.com,+1-413-785-5286,1970-06-06,Female,2023-09-09,Active
C04018,David,Ramirez,david.ramirez570@email.com,+1-408-325-6220,1976-06-04,Other,2024-03-11,Active
C04019,Benjamin,Lopez,benjamin.lopez504@email.com,+1-291-714-4062,1972-06-05,Female,2024-09-12,Active
C04020,Matthew,Thomas,matthew.thomas584@email.com,+1-293-937-5131,1951-06-11,Male,2023-12-04,Active
C04021,Scarlett,Robinson,scarlett.robinson424@email.com,+1-848-496-5647,1957-06-09,Male,2023-02-05,Active
C04022,William,Smith,william.smith898@email.com,+1-412-193-9107,1956-06-09,Male,2023-01-22,Active
C04023,Sofia,Wilson,sofia.wilson374@email.com,+1-349-897-9494,1983-06-03,Female,2024-08-08,Active
C04024,Grace,Hernandez,grace.hernandez271@email.com,+1-806-270-9160,1990-06-01,Male,2023-02-15,Active
C04025,Emma,Johnson,emma.johnson831@email.com,+1-235-805-3314,1983-06-03,Other,2024-12-10,Active
C04026,Noah,Williams,noah.williams312@email.com,+1-882-864-7176,2003-05-29,Female,2024-12-14,Active
C04027,John,Smith,john.smith573@email.com,+1-984-446-5584,1977-06-04,Male,2024-06-01,Active
C04028,Mason,Gonzalez,mason.gonzalez978@email.com,+1-867-307-1934,1962-06-08,Other,2023-03-12,Active
C04029,Charlotte,Davis,charlotte.davis328@email.com,+1-630-965-4556,1963-06-08,Other,2023-12-07,Active
C04030,Charlotte,Sanchez,charlotte.sanchez14@email.com,+1-291-159-1931,2005-05-28,Other,2024-11-23,Active
C04031,Samuel,Clark,samuel.clark610@email.com,+1-802-340-2080,1975-06-05,Female,2023-06-14,Active
C04032,Mason,White,mason.white4@email.com,+1-517-974-9711,1975-06-05,Male,2024-11-16,Active
C04033,Amelia,Hernandez,amelia.hernandez716@email.com,+1-485-166-6490,1960-06-08,Other,2023-06-24,Active
C04034,James,Martin,james.martin700@email.com,+1-251-736-4770,1963-06-08,Female,2024-11-11,Active
C04035,Amelia,Lee,amelia.lee455@email.com,+1-627-534-2450,1983-06-03,Female,2024-04-27,Active
C04036,Mia,Moore,mia.moore939@email.com,+1-858-125-9386,2000-05-29,Male,2024-10-08,Active
C04037,Jackson,Taylor,jackson.taylor69@email.com,+1-557-973-5965,1992-05-31,Other,2023-09-19,Active
C04038,David,Ramirez,david.ramirez4@email.com,+1-555-835-4609,2006-05-28,Male,2024-10-17,Active
C04039,Emily,Perez,emily.perez562@email.com,+1-417-790-5006,1981-06-03,Other,2024-12-23,Active
C04040,Joseph,Robinson,joseph.robinson208@email.com,+1-819-558-9254,2002-05-29,Male,2024-03-09,Active
C04041,Sebastian,Jackson,sebastian.jackson128@email.com,+1-964-415-3292,1970-06-06,Female,2023-02-17,Active
C04042,Amelia,Thomas,amelia.thomas418@email.com,+1-951-984-6832,1960-06-08,Male,2023-03-09,Active
C04043,Sophia,Gonzalez,sophia.gonzalez832@email.com,+1-697-537-8846,1976-06-04,Male,2023-01-25,Active
C04044,Joseph,Thomas,joseph.thomas408@email.com,+1-328-773-9696,1982-06-03,Male,2023-06-25,Active
C04045,Lucas,Wilson,lucas.wilson558@email.com,+1-738-780-6857,1962-06-08,Male,2024-12-06,Active
C04046,Matthew,Lewis,matthew.lewis795@email.com,+1-855-265-8534,1971-06-06,Male,2023-11-16,Active
C04047,Mia,Garcia,mia.garcia436@email.com,+1-642-545-8272,1976-06-04,Other,2023-07-23,Active
C04048,Emma,Jackson,emma.jackson717@email.com,+1-904-299-8332,2003-05-29,Female,2023-03-13,Active
C04049,Matthew,Clark,matthew.clark333@email.com,+1-373-291-9810,1979-06-04,Male,2023-04-18,Active
C04050,Evelyn,Jackson,evelyn.jackson598@email.com,+1-447-927-6209,2002-05-29,Other,2023-06-01,Active
C04051,Isabella,Hernandez,isabella.hernandez350@email.com,+1-837-588-8868,1981-06-03,Male,2023-09-12,Active
C04052,Abigail,Martin,abigail.martin857@email.com,+1-707-489-5855,1955-06-10,Other,2024-12-06,Active
C04053,Charlotte,Robinson,charlotte.robinson571@email.com,+1-578-859-9719,2007-05-28,Female,2024-12-06,Active
C04054,Ava,Robinson,ava.robinson728@email.com,+1-497-227-8222,1987-06-02,Female,2024-09-11,Active
C04055,Ella,Moore,ella.moore597@email.com,+1-392-685-2146,1953-06-10,Other,2024-08-11,Active
C04056,Emily,Ramirez,emily.ramirez406@email.com,+1-559-920-2520,1980-06-03,Other,2023-07-03,Active
C04057,Ethan,Lee,ethan.lee117@email.com,+1-515-638-8021,1953-06-10,Male,2024-11-21,Active
C04058,Daniel,Harris,daniel.harris45@email.com,+1-204-835-4008,1970-06-06,Female,2024-04-07,Active
C04059,James,Taylor,james.taylor971@email.com,+1-657-674-9049,1979-06-04,Other,2024-01-09,Active
C04060,Noah,Lee,noah.lee239@email.com,+1-857-117-3314,2007-05-28,Male,2023-05-08,Active
C04061,Mason,Brown,mason.brown749@email.com,+1-353-448-1216,1976-06-04,Other,2024-10-27,Active
C04062,Matthew,Clark,matthew.clark641@email.com,+1-236-605-5509,1960-06-08,Other,2024-07-09,Active
C04063,Liam,Gonzalez,liam.gonzalez678@email.com,+1-858-715-6646,1998-05-30,Male,2024-08-01,Active
C04064,Amelia,Ramirez,amelia.ramirez194@email.com,+1-617-719-4454,1973-06-05,Other,2024-09-01,Active
C04065,Liam,Gonzalez,liam.gonzalez173@email.com,+1-242-113-9167,2007-05-28,Male,2023-03-18,Active
C04066,Isabella,Sanchez,isabella.sanchez268@email.com,+1-376-494-7938,1964-06-07,Female,2024-08-11,Active
C04067,Chloe,Anderson,chloe.anderson373@email.com,+1-444-580-5723,1957-06-09,Other,2024-12-06,Active
C04068,Abigail,Thomas,abigail.thomas906@email.com,+1-906-194-5539,1966-06-07,Female,2024-02-23,Active
C04069,Victoria,Lopez,victoria.lopez923@email.com,+1-617-794-9127,1962-06-08,Male,2024-04-14,Active
C04070,Elizabeth,Moore,elizabeth.moore925@email.com,+1-704-907-4412,1989-06-01,Other,2023-12-27,Active
C04071,Harper,Lopez,harper.lopez225@email.com,+1-460-438-2074,1967-06-07,Female,2024-03-19,Active
C04072,Jackson,Lewis,jackson.lewis563@email.com,+1-749-778-7862,1996-05-30,Other,2024-01-04,Active
C04073,Henry,Taylor,henry.taylor204@email.com,+1-503-675-4746,1967-06-07,Female,2023-02-23,Active
C04074,Sebastian,Wilson,sebastian.wilson646@email.com,+1-363-975-7823,1981-06-03,Male,2023-08-13,Active
C04075,Matthew,Clark,matthew.clark307@email.com,+1-730-420-4937,1953-06-10,Male,2024-07-27,Active
C04076,David,Thomas,david.thomas374@email.com,+1-737-582-1074,1990-06-01,Other,2023-07-30,Active
C04077,Lucas,Garcia,lucas.garcia792@email.com,+1-866-518-4578,1992-05-31,Other,2023-02-28,Active
C04078,Alexander,Davis,alexander.davis893@email.com,+1-946-540-6524,1986-06-02,Male,2023-07-02,Active
C04079,Liam,Harris,liam.harris742@email.com,+1-512-426-1976,2006-05-28,Other,2023-12-28,Active
C04080,Victoria,Garcia,victoria.garcia545@email.com,+1-475-510-8593,1956-06-09,Other,2024-07-15,Active
C04081,Emma,Johnson,emma.johnson469@email.com,+1-401-387-3821,1972-06-05,Male,2023-04-24,Active
C04082,Olivia,Thompson,olivia.thompson479@email.com,+1-657-332-9028,1988-06-01,Other,2024-08-08,Active
C04083,Henry,Lee,henry.lee808@email.com,+1-553-782-1078,2007-05-28,Other,2024-04-28,Active
C04084,Ava,Wilson,ava.wilson142@email.com,+1-543-672-6753,2006-05-28,Female,2024-09-10,Active
C04085,Isabella,Thompson,isabella.thompson714@email.com,+1-851-104-5913,1966-06-07,Male,2024-01-15,Active
C04086,James,Moore,james.moore97@email.com,+1-519-314-6626,2000-05-29,Male,2024-05-13,Active
C04087,David,Martin,david.martin272@email.com,+1-990-800-4809,1969-06-06,Female,2024-05-16,Active
C04088,Michael,Miller,michael.miller81@email.com,+1-938-842-2647,1993-05-31,Male,2024-09-08,Active
C04089,Emily,Jackson,emily.jackson30@email.com,+1-481-989-3733,1997-05-30,Female,2023-11-17,Active
C04090,David,Clark,david.clark271@email.com,+1-352-664-8112,1951-06-11,Female,2023-02-09,Active
C04091,James,Sanchez,james.sanchez684@email.com,+1-552-213-1837,1977-06-04,Female,2023-07-14,Active
C04092,Amelia,Taylor,amelia.taylor198@email.com,+1-767-832-6735,1987-06-02,Female,2024-01-10,Active
C04093,Ethan,Rodriguez,ethan.rodriguez648@email.com,+1-974-541-1671,2003-05-29,Other,2023-04-23,Active
C04094,John,Davis,john.davis332@email.com,+1-296-180-8809,1986-06-02,Female,2023-02-19,Active
C04095,Emily,Hernandez,emily.hernandez774@email.com,+1-900-325-8434,1960-06-08,Male,2023-01-16,Active
C04096,Sofia,Jones,sofia.jones486@email.com,+1-390-656-2763,1996-05-30,Female,2023-11-02,Active
C04097,Lucas,Anderson,lucas.anderson257@email.com,+1-594-197-3300,1988-06-01,Other,2024-10-04,Active
C04098,Ella,Lopez,ella.lopez987@email.com,+1-633-836-3732,1952-06-10,Female,2023-10-23,Active
C04099,Sophia,Garcia,sophia.garcia772@email.com,+1-634-129-9416,2001-05-29,Other,2024-04-12,Active
C04100,Scarlett,Sanchez,scarlett.sanchez671@email.com,+1-652-501-3617,1969-06-06,Other,2024-12-17,Active
C04101,Noah,Wilson,noah.wilson585@email.com,+1-439-185-8069,1958-06-09,Male,2024-04-29,Active
C04102,Lucas,Robinson,lucas.robinson634@email.com,+1-812-444-2208,1977-06-04,Other,2023-10-12,Active
C04103,Noah,Martinez,noah.martinez344@email.com,+1-233-829-6405,1974-06-05,Other,2023-04-11,Active
C04104,William,Robinson,william.robinson841@email.com,+1-328-793-7861,1965-06-07,Male,2023-10-07,Active
C04105,Sophia,Garcia,sophia.garcia976@email.com,+1-978-320-5594,1973-06-05,Other,2024-05-11,Active
C04106,Samuel,Johnson,samuel.johnson316@email.com,+1-714-452-2481,1967-06-07,Female,2023-02-27,Active
C04107,William,Johnson,william.johnson149@email.com,+1-578-722-4969,1985-06-02,Female,2023-11-17,Active
C04108,Olivia,Ramirez,olivia.ramirez696@email.com,+1-348-666-3878,1993-05-31,Male,2024-05-02,Active
C04109,Harper,Jones,harper.jones483@email.com,+1-570-885-7079,1979-06-04,Female,2023-10-06,Active
C04110,James,Martin,james.martin625@email.com,+1-265-212-6426,2007-05-28,Other,2024-03-07,Active
C04111,Evelyn,Lee,evelyn.lee265@email.com,+1-398-187-9541,1967-06-07,Male,2023-01-07,Active
C04112,Alexander,Davis,alexander.davis447@email.com,+1-829-481-4686,1965-06-07,Male,2024-10-06,Active
C04113,Mia,Perez,mia.perez600@email.com,+1-695-595-2944,2002-05-29,Other,2023-02-06,Active
C04114,Abigail,Smith,abigail.smith418@email.com,+1-350-799-2879,1970-06-06,Female,2023-02-11,Active
C04115,Isabella,Gonzalez,isabella.gonzalez925@email.com,+1-547-928-2052,1954-06-10,Male,2023-09-26,Active
C04116,Mia,Taylor,mia.taylor115@email.com,+1-637-244-2366,1976-06-04,Other,2024-11-07,Active
C04117,Joseph,Davis,joseph.davis840@email.com,+1-833-259-3567,1973-06-05,Other,2024-09-22,Active
C04118,Lucas,Gonzalez,lucas.gonzalez581@email.com,+1-277-905-6279,1965-06-07,Male,2023-10-05,Active
C04119,David,Wilson,david.wilson797@email.com,+1-695-216-1440,1972-06-05,Male,2023-12-30,Active
C04120,Scarlett,Perez,scarlett.perez463@email.com,+1-699-101-8242,1986-06-02,Female,2023-03-14,Active
C04121,Victoria,White,victoria.white634@email.com,+1-946-182-7113,1992-05-31,Male,2024-06-13,Active
C04122,Henry,Hernandez,henry.hernandez53@email.com,+1-210-928-3909,1959-06-09,Male,2024-12-25,Active
C04123,Elizabeth,White,elizabeth.white827@email.com,+1-733-349-9099,2006-05-28,Other,2023-06-12,Active
C04124,Benjamin,White,benjamin.white963@email.com,+1-517-753-6672,1970-06-06,Male,2024-11-05,Active
C04125,Abigail,Taylor,abigail.taylor410@email.com,+1-663-879-7497,1967-06-07,Male,2024-11-13,Active
C04126,Noah,Rodriguez,noah.rodriguez9@email.com,+1-819-899-4370,1965-06-07,Female,2024-03-27,Active
C04127,David,Perez,david.perez357@email.com,+1-504-740-2127,1962-06-08,Other,2023-07-01,Active
C04128,William,Davis,william.davis808@email.com,+1-634-654-9273,2004-05-28,Male,2024-09-24,Active
C04129,Lucas,Clark,lucas.clark563@email.com,+1-880-235-8313,2005-05-28,Male,2024-07-08,Active
C04130,Abigail,Brown,abigail.brown250@email.com,+1-450-387-7148,1974-06-05,Male,2024-10-31,Active
C04131,Alexander,Garcia,alexander.garcia153@email.com,+1-202-200-4850,1973-06-05,Other,2023-07-02,Active
C04132,Mia,Lopez,mia.lopez816@email.com,+1-441-277-1516,1996-05-30,Other,2023-06-17,Active
C04133,Ava,Lewis,ava.lewis771@email.com,+1-888-496-9568,1959-06-09,Other,2024-08-29,Active
C04134,Sofia,Davis,sofia.davis426@email.com,+1-209-343-9805,1966-06-07,Other,2023-06-02,Active
C04135,Ethan,Lee,ethan.lee961@email.com,+1-918-590-5022,2008-05-27,Other,2023-12-08,Active
C04136,David,White,david.white523@email.com,+1-806-823-6017,1981-06-03,Female,2023-03-09,Active
C04137,Ella,Garcia,ella.garcia48@email.com,+1-243-123-6793,1992-05-31,Male,2024-08-21,Active
C04138,Sophia,Harris,sophia.harris52@email.com,+1-685-109-8483,1993-05-31,Female,2024-09-06,Active
C04139,Henry,Moore,henry.moore374@email.com,+1-228-913-9734,2002-05-29,Female,2023-04-20,Active
C04140,James,Miller,james.miller470@email.com,+1-206-641-7083,1952-06-10,Male,2024-10-10,Active
C04141,John,Harris,john.harris83@email.com,+1-837-371-5979,1985-06-02,Female,2023-12-27,Active
C04142,Sofia,Martin,sofia.martin484@email.com,+1-345-731-7478,1984-06-02,Female,2024-01-14,Active
C04143,Mason,Martin,mason.martin191@email.com,+1-664-538-9167,1980-06-03,Male,2024-10-12,Active
C04144,Avery,White,avery.white701@email.com,+1-319-804-9208,1960-06-08,Female,2023-08-07,Active
C04145,William,Ramirez,william.ramirez436@email.com,+1-446-698-6806,2000-05-29,Male,2023-11-17,Active
C04146,Matthew,Harris,matthew.harris850@email.com,+1-590-894-8219,2007-05-28,Male,2023-06-24,Active
C04147,Daniel,Lopez,daniel.lopez507@email.com,+1-412-569-2612,1954-06-10,Other,2024-06-14,Active
C04148,Samuel,Thomas,samuel.thomas766@email.com,+1-493-942-1762,2000-05-29,Other,2024-07-15,Active
C04149,Benjamin,Perez,benjamin.perez672@email.com,+1-934-879-5729,2004-05-28,Female,2023-02-17,Active
C04150,Alexander,Martinez,alexander.martinez807@email.com,+1-600-490-3882,1995-05-31,Female,2023-08-13,Active
C04151,Benjamin,Smith,benjamin.smith304@email.com,+1-896-213-2173,1959-06-09,Female,2023-09-20,Active
C04152,Sophia,Perez,sophia.perez306@email.com,+1-378-741-2675,1990-06-01,Male,2023-12-14,Active
C04153,Scarlett,Davis,scarlett.davis116@email.com,+1-815-506-9714,1952-06-10,Male,2023-10-27,Active
C04154,Sofia,Rodriguez,sofia.rodriguez491@email.com,+1-227-961-5100,1984-06-02,Female,2023-11-30,Active
C04155,Grace,Jackson,grace.jackson397@email.com,+1-807-622-8914,1984-06-02,Male,2024-12-09,Active
C04156,Sebastian,Moore,sebastian.moore799@email.com,+1-436-103-1463,1994-05-31,Other,2024-03-22,Active
C04157,Joseph,Perez,joseph.perez618@email.com,+1-856-333-7579,1955-06-10,Other,2024-05-13,Active
C04158,Ethan,Harris,ethan.harris353@email.com,+1-790-285-3375,2001-05-29,Other,2023-01-08,Active
C04159,Mia,Thomas,mia.thomas958@email.com,+1-259-492-6403,1991-06-01,Male,2023-04-29,Active
C04160,Ava,Johnson,ava.johnson930@email.com,+1-470-151-7178,1971-06-06,Male,2023-01-29,Active
C04161,Sophia,Williams,sophia.williams557@email.com,+1-662-274-3101,1991-06-01,Male,2023-07-25,Active
C04162,Ella,Brown,ella.brown532@email.com,+1-397-120-2433,1980-06-03,Male,2023-07-01,Active
C04163,John,Harris,john.harris969@email.com,+1-610-767-1875,1965-06-07,Female,2023-08-28,Active
C04164,Avery,Taylor,avery.taylor628@email.com,+1-946-909-9530,1955-06-10,Female,2023-03-01,Active
C04165,Chloe,Thomas,chloe.thomas916@email.com,+1-491-695-8353,2005-05-28,Other,2023-04-02,Active
C04166,Abigail,Garcia,abigail.garcia953@email.com,+1-338-209-9033,1991-06-01,Male,2024-08-26,Active
C04167,Grace,Ramirez,grace.ramirez420@email.com,+1-543-527-6831,2002-05-29,Other,2023-07-21,Active
C04168,Sebastian,Martin,sebastian.martin548@email.com,+1-878-204-1154,1977-06-04,Male,2023-10-15,Active
C04169,Benjamin,Lee,benjamin.lee821@email.com,+1-901-974-6134,2002-05-29,Male,2023-11-11,Active
C04170,Sofia,Miller,sofia.miller849@email.com,+1-296-272-8552,1980-06-03,Female,2023-12-22,Active
C04171,James,White,james.white888@email.com,+1-971-524-2693,1989-06-01,Other,2023-10-30,Active
C04172,Victoria,Wilson,victoria.wilson224@email.com,+1-699-674-9308,1972-06-05,Male,2024-10-20,Active
C04173,Benjamin,Taylor,benjamin.taylor874@email.com,+1-906-827-1877,1998-05-30,Other,2023-11-26,Active
C04174,Noah,Brown,noah.brown782@email.com,+1-412-758-1212,1981-06-03,Male,2023-08-08,Active
C04175,Joseph,Lopez,joseph.lopez194@email.com,+1-899-812-3813,1994-05-31,Female,2024-09-05,Active
C04176,Charlotte,Wilson,charlotte.wilson944@email.com,+1-323-921-4966,1969-06-06,Female,2024-10-14,Active
C04177,Samuel,Hernandez,samuel.hernandez275@email.com,+1-792-137-1743,1970-06-06,Other,2024-02-18,Active
C04178,Noah,Davis,noah.davis488@email.com,+1-888-267-6853,1975-06-05,Female,2024-03-04,Active
C04179,Michael,Taylor,michael.taylor231@email.com,+1-549-811-7899,1970-06-06,Other,2024-05-05,Active
